,paths,target,contrast,energy,homogeneity,correlation,dissimilarity
205,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107-rotated2-rotated3-rotated2.jpg,fracture,148.0561253217503,0.1755129619055716,0.4722402610187946,0.9645042917756664,5.1686172779922765
206,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107-rotated2-rotated3-rotated3.jpg,fracture,157.53758445945948,0.18082541176199474,0.47252895300668935,0.9623802847336778,5.477658462033463
207,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107-rotated2-rotated3.jpg,fracture,181.3127413127413,0.1669536378438676,0.48494264406382037,0.9551311389741884,5.348415379665379
208,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107-rotated3-rotated1-rotated2.jpg,fracture,150.89261583011586,0.1645558670388143,0.4781943777069815,0.9626062856844286,5.09507722007722
209,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107-rotated3-rotated1-rotated3.jpg,fracture,149.4337797619048,0.16092817495928438,0.478844104943621,0.9626960869029464,5.033763674388673
210,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107-rotated3-rotated1.jpg,fracture,152.39237451737452,0.1283801793598957,0.514203337797743,0.956333595736736,4.287403474903475
211,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107-rotated3-rotated2-rotated2.jpg,fracture,154.68623310810807,0.16186386901919367,0.47141256817411564,0.962056919408972,5.23332931145431
212,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107-rotated3-rotated3-rotated3.jpg,fracture,134.0530083655084,0.1569079350816987,0.49776776090442143,0.9662126789086645,4.56615990990991
213,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/107.jpg,fracture,40.70644947404262,0.20968076606133498,0.6429511177954635,0.9862798834492376,2.0179009520862374
214,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated1-rotated1-rotated1.jpg,fracture,133.58325289575288,0.2028003164968789,0.5925488669625713,0.9714758381910586,3.6212596525096528
215,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated1-rotated1-rotated3.jpg,fracture,127.22349581724579,0.18959434559281338,0.5915493836099571,0.9746758637959959,3.5733590733590725
216,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated1-rotated1.jpg,fracture,149.96450691763192,0.19711438292991373,0.6172330430765367,0.9655709423374459,3.505127895752896
217,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated1-rotated2-rotated1.jpg,fracture,123.57549066924068,0.2136948296492581,0.6267250699031126,0.9733398264591082,3.3196991634491644
218,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated1-rotated2-rotated2.jpg,fracture,125.49276061776062,0.1963448843744884,0.5969473053489032,0.9742992789525612,3.5271074646074654
219,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated1-rotated2-rotated3.jpg,fracture,125.58172458172459,0.18972806338750556,0.5838041608974824,0.9747343660076907,3.63927767052767
220,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated1-rotated3-rotated2.jpg,fracture,131.37005308880305,0.18196935132981581,0.5672984065695449,0.9743388085574539,3.861204954954954
221,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated1.jpg,fracture,191.53549308236805,0.2517302565790295,0.640103710502621,0.9548012104513076,3.690295205920206
222,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated2-rotated1-rotated1.jpg,fracture,148.21887065637065,0.20333764494004739,0.6139949973198693,0.968734845127457,3.5894868082368085
223,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated2-rotated2-rotated1.jpg,fracture,127.92020592020592,0.1866563229132591,0.5746487812138663,0.9744308617867933,3.777308558558558
224,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated2-rotated2-rotated3.jpg,fracture,127.63955920205919,0.1753216741365025,0.6022002979705529,0.9737239537999236,3.543315637065637
225,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated2-rotated2.jpg,fracture,156.03197393822396,0.19353107796741406,0.5648716687064396,0.9687398492919755,4.062500000000001
226,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated2-rotated3-rotated2.jpg,fracture,126.88177686615187,0.18925134272441935,0.5543857259933623,0.9753445772089453,4.049569658944659
227,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated2-rotated3-rotated3.jpg,fracture,140.38026866151867,0.1952223836853058,0.5342548294406675,0.9739041937662494,4.6190476190476195
228,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated3-rotated1-rotated1.jpg,fracture,151.62109877734878,0.19660628306430322,0.5747663265459474,0.9685761413078614,3.9662162162162162
229,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated3-rotated1-rotated3.jpg,fracture,143.4297377734878,0.1985827274908638,0.5393347139954232,0.9731242909435065,4.664173101673102
230,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated3-rotated1.jpg,fracture,151.37699083011586,0.19119724223566362,0.567768361300935,0.9695973415632484,4.026484073359074
231,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated3-rotated2-rotated1.jpg,fracture,129.48690878378378,0.19813729191538962,0.5841514495557536,0.9727967087575363,3.6782697876447874
232,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated3-rotated2-rotated2.jpg,fracture,128.0999638030888,0.18054382917365586,0.6087857799542488,0.9724643130816902,3.497808075933076
233,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated3-rotated2-rotated3.jpg,fracture,135.84769144144144,0.19034944606194643,0.5508848595845868,0.9738079196590486,4.306708494208495
234,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated3-rotated3-rotated1.jpg,fracture,136.87946428571428,0.1926917533334967,0.5500010978621552,0.9735306919355752,4.289333976833976
235,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108-rotated3-rotated3.jpg,fracture,150.12131998069495,0.1974987434880519,0.6155469005919626,0.97039666158998,3.645652348777348
236,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/108.jpg,fracture,33.59082888716097,0.35725253377923544,0.7435611538012956,0.99203246679408,1.3532806829600468
237,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated1-rotated1-rotated1.jpg,fracture,244.77409105534105,0.24342008378327684,0.6090202679600181,0.9361927661534207,4.302887709137709
238,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated1-rotated1-rotated2.jpg,fracture,170.53587516087515,0.24831263071417037,0.6159850154997113,0.9551641831397053,4.049911518661518
239,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated1-rotated1-rotated3.jpg,fracture,250.6333856177606,0.24423094610095192,0.6121350739658752,0.9349613593980752,4.3619892213642215
240,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated1-rotated1.jpg,fracture,244.9818211068211,0.2531278143155601,0.6551369716186458,0.9376670693506786,3.8468066280566284
241,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated1-rotated2-rotated3.jpg,fracture,193.70889639639634,0.2546316444923082,0.6594616838874247,0.9513256840662366,3.5213561776061773
242,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated1-rotated3-rotated3.jpg,fracture,109.40606901544402,0.24358406909959107,0.610177993716889,0.9709587171321312,3.674127252252253
243,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated1-rotated3.jpg,fracture,272.54281290218785,0.25926744661514206,0.6573501776152794,0.929104235509255,3.8877292471042466
244,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated1.jpg,fracture,349.41688787001283,0.26202020297613143,0.6557586132173576,0.911159672810772,4.264056467181467
245,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated2-rotated1-rotated1.jpg,fracture,195.07462596525096,0.24688862426914748,0.6168913906717258,0.9489795259775697,4.096786518661518
246,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated2-rotated1-rotated2.jpg,fracture,230.56330437580436,0.2536164985816497,0.6645882839868817,0.9411097672978763,3.6430180180180183
247,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated2-rotated2-rotated1.jpg,fracture,268.6167953667954,0.2508343792846112,0.6314781767131911,0.9313636318276949,4.321307915057915
248,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated2-rotated2-rotated2.jpg,fracture,269.7193130630631,0.2532983506965608,0.6331603994707412,0.9308910118223013,4.293476512226514
249,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated2-rotated2.jpg,fracture,314.1250603281853,0.2551867216716615,0.6296184406479318,0.9197231207932206,4.566783301158301
250,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated2-rotated3.jpg,fracture,313.6096364221364,0.2560408451071243,0.6310916113636474,0.9194845805696684,4.534065315315315
251,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated3-rotated2-rotated1.jpg,fracture,153.838059041184,0.2472205949822834,0.6467398141947925,0.959808424724996,3.2714969433719427
252,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated3-rotated2-rotated2.jpg,fracture,156.4319498069498,0.2466901146567206,0.6424989599616362,0.9591712121625608,3.37833815958816
253,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated3-rotated3-rotated1.jpg,fracture,269.618745978121,0.24431842657439926,0.6483188928560845,0.9313482390403351,3.962254665379666
254,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated3-rotated3-rotated3.jpg,fracture,267.8131636100386,0.2416711090960285,0.6442583759073637,0.9318278507278761,3.957991473616474
255,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/109-rotated3-rotated3.jpg,fracture,234.43852557915062,0.2407292026486155,0.6069712509731452,0.9390400019566014,4.435308075933077
256,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated1-rotated1-rotated2.jpg,fracture,113.7870213963964,0.3551141762841326,0.6414463123563936,0.9740420997584388,3.671633687258687
257,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated1-rotated1-rotated3.jpg,fracture,71.958273005148,0.3809635222159687,0.7401740789345566,0.9839646035960166,2.161176801801802
258,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated1-rotated1.jpg,fracture,89.91228281853282,0.3596076393847771,0.6613095320795921,0.9795414298674917,3.2761019948519943
259,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated1-rotated3-rotated1.jpg,fracture,108.76590653153154,0.3503458186890894,0.6457803881838181,0.975187501629515,3.547317406692407
260,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated1-rotated3-rotated2.jpg,fracture,128.87127976190473,0.35905002743027603,0.6564618078301874,0.9711341146199551,3.868102477477476
261,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated1-rotated3-rotated3.jpg,fracture,75.36502574002573,0.36389564361704796,0.6679933650053186,0.9828144409674157,3.05485842985843
262,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated1-rotated3.jpg,fracture,81.87186293436292,0.3757987961267709,0.7266862947089199,0.9818139048012998,2.4602236164736158
263,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated1-rotated1.jpg,fracture,82.46611566924065,0.3750220986014069,0.7372602681601886,0.9815499917385231,2.255851833976834
264,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated1-rotated2.jpg,fracture,84.47566763191764,0.3562775124259562,0.6919213797223657,0.9809764930021208,2.7594111969111967
265,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated1-rotated3.jpg,fracture,85.40452059202062,0.37048349395211394,0.6889322412708675,0.9810107219642386,2.8266167953667956
266,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated1.jpg,fracture,135.1417913449163,0.36254361577900335,0.6521860147382424,0.9698349638020363,4.016630469755469
267,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated2-rotated1.jpg,fracture,87.77559925997426,0.3658307003086871,0.7143489454184139,0.9803009841314353,2.5763151544401537
268,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated2.jpg,fracture,139.66224259974257,0.3624619175226942,0.6610749047823637,0.969073781956572,4.034025096525097
269,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated3-rotated1.jpg,fracture,133.1129745817246,0.3555310618139891,0.6516262200874445,0.9700015198482642,3.7765444015444007
270,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated3-rotated2.jpg,fracture,133.1129745817246,0.3555310618139891,0.6516262200874445,0.9700015198482642,3.7765444015444007
271,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated3-rotated3.jpg,fracture,130.41984395109398,0.36181729749062724,0.6599309198411341,0.970880305807627,3.9161438223938227
272,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2-rotated3.jpg,fracture,90.10989784427287,0.37038679205555514,0.656547083306972,0.979512829173949,3.4243283462033465
273,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated2.jpg,fracture,159.28718227155727,0.36566609883922857,0.6480209194110508,0.9643845910708995,4.234093468468468
274,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated3-rotated1-rotated1.jpg,fracture,128.97335505148,0.3604695576375989,0.6550851710209198,0.9717166884187831,4.048966377091376
275,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated3-rotated1-rotated2.jpg,fracture,123.4300796332046,0.35153414915327663,0.6465422026167763,0.972587604215421,3.9305220398970393
276,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated3-rotated1-rotated3.jpg,fracture,126.31929697554695,0.3653346519533513,0.649255298004273,0.9723858869003521,4.136221042471042
277,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated3-rotated1.jpg,fracture,90.54206885456885,0.36833129258365577,0.6610097614892956,0.9793842595538667,3.3111727799227797
278,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated3-rotated2-rotated1.jpg,fracture,120.53911277348776,0.35418142641762906,0.6364888388153174,0.9730280688049772,3.910412644787645
279,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated3-rotated2-rotated2.jpg,fracture,91.00790299227798,0.3573736748707615,0.6497737576789069,0.9796475733679375,3.4097289253539245
280,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated3-rotated3-rotated1.jpg,fracture,127.89864864864865,0.3605610931721086,0.6597238860322153,0.9718576898666952,4.016811454311454
281,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11-rotated3-rotated3.jpg,fracture,76.46742277992279,0.3786139299712698,0.7290281241238351,0.9830613170318847,2.4183156370656373
282,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/11.jpg,fracture,10.619263843050973,0.4214497410807032,0.8486136341161313,0.9976090264653875,0.6055198019801981
283,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated1-rotated2-rotated1.jpg,fracture,136.0922216859717,0.15586847021303235,0.5498227736347348,0.9750417462833237,4.132842664092664
284,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated1-rotated2-rotated3.jpg,fracture,120.11253217503219,0.16558036307702353,0.556922914863819,0.9795965230996352,3.894747425997427
285,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated1-rotated2.jpg,fracture,108.73166023166023,0.16384124698191715,0.561968748716945,0.9808587737053096,3.763996138996138
286,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated1-rotated3-rotated3.jpg,fracture,123.73222329472333,0.14857039673760658,0.536855012717892,0.977477024856252,4.013191763191763
287,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated2-rotated2-rotated1.jpg,fracture,107.2383767696268,0.14875846775908136,0.5595326430681868,0.9809087281616947,3.501608751608752
288,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated2-rotated2-rotated3.jpg,fracture,112.19429697554698,0.14933205531135174,0.5548019164623468,0.9800244827600698,3.636019948519949
289,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated2-rotated3-rotated1.jpg,fracture,80.47126367438868,0.15221733935720602,0.5736655491886745,0.9854994807129194,3.2708936615186612
290,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated2-rotated3-rotated3.jpg,fracture,127.986949002574,0.17024487948205913,0.509884975349793,0.9788986908708175,4.7369892213642215
291,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated2-rotated3.jpg,fracture,91.13859395109395,0.16424326758119245,0.579478887731009,0.9822140358197431,3.3055421492921493
292,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated3-rotated1-rotated1.jpg,fracture,122.57132802445301,0.166817748633127,0.5241295688443758,0.9794595623399092,4.487230534105534
293,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated3-rotated1-rotated3.jpg,fracture,97.06531531531532,0.170444575715274,0.5669018817314021,0.9838438918786812,3.504424066924067
294,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated3-rotated1.jpg,fracture,89.42151303088805,0.1618009078493849,0.5772113585498596,0.9837535135732464,3.354950933075933
295,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated3-rotated2.jpg,fracture,122.4154802123552,0.15379193203925182,0.5571622023173597,0.9768977922123627,3.7958695302445298
296,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated3-rotated3-rotated2.jpg,fracture,110.7531973938224,0.1749144062709885,0.541055693155638,0.9818126881667893,4.004484395109395
297,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated3-rotated3-rotated3.jpg,fracture,101.77626287001286,0.16573717923210968,0.5501292279601737,0.9830269857870549,3.7409909909909915
298,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110-rotated3-rotated3.jpg,fracture,139.9931225868726,0.16275031095486145,0.5228044928001387,0.9763944291094332,4.639880952380952
299,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/110.jpg,fracture,27.016172084130023,0.17888937872524335,0.6782453909664355,0.9944733031088063,1.4212511153601022
300,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1-rotated1-rotated1.jpg,fracture,259.20125482625485,0.24889209897074785,0.5821801421529952,0.9574915088771621,4.792712355212355
301,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1-rotated1-rotated3.jpg,fracture,279.97719594594594,0.24933664175443898,0.5884438488264153,0.9535548444016152,4.700490669240669
302,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1-rotated1.jpg,fracture,321.376669079794,0.27494990904205974,0.6018354515514526,0.9470554527982918,4.838461229086228
303,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1-rotated2-rotated1.jpg,fracture,253.44526222651217,0.2418553037274929,0.573136787607445,0.9586629746969291,4.763111325611326
304,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1-rotated2-rotated3.jpg,fracture,247.4835304054054,0.24313577114270263,0.6010341026085386,0.9596657502460249,4.379765926640926
305,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1-rotated2.jpg,fracture,310.7696066602317,0.2650807671810464,0.5945083361608179,0.9483421389486996,4.884471525096526
306,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1-rotated3-rotated3.jpg,fracture,189.47289253539256,0.24837848921239092,0.6060748464827551,0.9688456590528806,3.8648246460746467
307,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1-rotated3.jpg,fracture,420.3606418918919,0.2826201371107009,0.5972627981938429,0.9315761139819362,5.383888352638353
308,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated1.jpg,fracture,384.77907818532816,0.2620282695344612,0.588616369152135,0.9377587996303905,5.293154761904762
309,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated2-rotated1-rotated1.jpg,fracture,275.1393178893179,0.2503537746012578,0.5941248515373568,0.9546703054492172,4.659507722007723
310,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated2-rotated1.jpg,fracture,308.89925193050203,0.24807151128303456,0.5823788038311285,0.9494090982621187,4.992438867438869
311,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated2-rotated2-rotated2.jpg,fracture,300.46561293436287,0.2544391004461629,0.5745579310295998,0.9511884214718433,5.12898166023166
312,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated2-rotated2-rotated3.jpg,fracture,275.65546573359063,0.2565505755101454,0.6067516933293574,0.9550053346272287,4.537986647361646
313,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated2-rotated2.jpg,fracture,302.8665138352639,0.2555333780962115,0.5852050354391226,0.9506856847494438,5.033421814671816
314,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated2-rotated3-rotated1.jpg,fracture,251.05990588803087,0.251235206934601,0.5709006766224722,0.9587136469996881,4.962938384813385
315,C:/Users/Akshat Mittu/Desktop/Model Monitoring Dashboard/pages/models/Bone Fracture Detection/Baseline/fracture/111-rotated2-rotated3-rotated2.jpg,fracture,276.930501930502,0.2402004307383976,0.5810602368807254,0.9545201033061534,4.755228442728442
